session_id,timestamp,hypothesis,workload,config_g,config_c,iteration,run_type,cycles,cache_misses,branch_misses,page_faults,context_switches
20260715_161841,2026-07-16T16:49:22.308118,H3,lat_mem_rd,off,100000,355,tool_overhead,950000,2300,2700,93,6
20260715_161841,2026-07-16T16:49:31.771810,H3,lat_mem_rd,on,100000,355,tool_overhead,2950000,6900,5200,148,8
20260715_161841,2026-07-16T16:49:39.294839,H3,lat_mem_rd,baseline,100000,356,workload_baseline,9987000000,50617000,1366000,86450,40
20260715_161841,2026-07-16T16:49:47.741220,H3,lat_mem_rd,on,100000,356,tool_overhead,1600000,3600,1700,158,7
20260715_161841,2026-07-16T16:49:57.190939,H3,lat_mem_rd,off,100000,356,tool_overhead,1500000,3000,4300,87,6
20260715_161841,2026-07-16T16:50:04.700222,H3,lat_mem_rd,baseline,100000,357,workload_baseline,10011100000,78000,827000,911,42
20260715_161841,2026-07-16T16:50:13.129326,H3,lat_mem_rd,off,100000,357,tool_overhead,950000,2200,2500,91,6
20260715_161841,2026-07-16T16:50:22.581884,H3,lat_mem_rd,on,100000,357,tool_overhead,5600000,11700,9800,152,15
20260715_161841,2026-07-16T16:50:30.088089,H3,lat_mem_rd,baseline,100000,358,workload_baseline,10011500000,50000,805000,460,50
20260715_161841,2026-07-16T16:50:38.528551,H3,lat_mem_rd,off,100000,358,tool_overhead,1100000,2100,2200,93,6
20260715_161841,2026-07-16T16:50:47.978436,H3,lat_mem_rd,on,100000,358,tool_overhead,1250000,3700,1700,166,7
20260715_161841,2026-07-16T16:50:55.496934,H3,lat_mem_rd,baseline,100000,359,workload_baseline,10010900000,57000,794000,3124,54
20260715_161841,2026-07-16T16:51:03.953604,H3,lat_mem_rd,off,100000,359,tool_overhead,2050000,4000,3200,174,7
20260715_161841,2026-07-16T16:51:13.385498,H3,lat_mem_rd,on,100000,359,tool_overhead,1800000,4900,2800,3,8
20260715_161841,2026-07-16T16:51:20.893333,H3,lat_mem_rd,baseline,100000,360,workload_baseline,10011800000,62000,796000,471,56
20260715_161841,2026-07-16T16:51:29.341832,H3,lat_mem_rd,off,100000,360,tool_overhead,1300000,2700,3200,89,6
20260715_161841,2026-07-16T16:51:38.838657,H3,lat_mem_rd,on,100000,360,tool_overhead,1550000,3200,2200,155,7
20260715_161841,2026-07-16T16:51:46.363827,H3,lat_mem_rd,baseline,100000,361,workload_baseline,10005300000,14050000,923000,21936,60
20260715_161841,2026-07-16T16:51:54.822490,H3,lat_mem_rd,off,100000,361,tool_overhead,950000,2300,1600,150,7
20260715_161841,2026-07-16T16:52:04.270093,H3,lat_mem_rd,on,100000,361,tool_overhead,1650000,3200,2100,150,7
20260715_161841,2026-07-16T16:52:11.778865,H3,lat_mem_rd,baseline,100000,362,workload_baseline,10011800000,63000,796000,525,50
20260715_161841,2026-07-16T16:52:20.245460,H3,lat_mem_rd,on,100000,362,tool_overhead,1800000,3600,3000,171,7
20260715_161841,2026-07-16T16:52:29.708165,H3,lat_mem_rd,off,100000,362,tool_overhead,1000000,2200,1900,89,6
20260715_161841,2026-07-16T16:52:37.227876,H3,lat_mem_rd,baseline,100000,363,workload_baseline,9989800000,51050000,1334000,74052,46
20260715_161841,2026-07-16T16:52:45.671414,H3,lat_mem_rd,on,100000,363,tool_overhead,1350000,3700,1700,154,7
20260715_161841,2026-07-16T16:52:55.169913,H3,lat_mem_rd,off,100000,363,tool_overhead,800000,1700,1500,90,6
20260715_161841,2026-07-16T16:53:02.679151,H3,lat_mem_rd,baseline,100000,364,workload_baseline,10011600000,85000,832000,923,62
20260715_161841,2026-07-16T16:53:11.133312,H3,lat_mem_rd,off,100000,364,tool_overhead,850000,1600,1000,89,6
20260715_161841,2026-07-16T16:53:20.578758,H3,lat_mem_rd,on,100000,364,tool_overhead,5000000,8900,7500,156,15
20260715_161841,2026-07-16T16:53:28.129208,H3,lat_mem_rd,baseline,100000,365,workload_baseline,10011300000,56000,802000,456,54
20260715_161841,2026-07-16T16:53:36.579996,H3,lat_mem_rd,off,100000,365,tool_overhead,950000,2000,2300,93,6
20260715_161841,2026-07-16T16:53:46.031705,H3,lat_mem_rd,on,100000,365,tool_overhead,1000000,3100,1300,154,7
20260715_161841,2026-07-16T16:53:53.543936,H3,lat_mem_rd,baseline,100000,366,workload_baseline,10010700000,58000,793000,4272,54
20260715_161841,2026-07-16T16:54:01.997329,H3,lat_mem_rd,on,100000,366,tool_overhead,2500000,4700,4000,152,11
20260715_161841,2026-07-16T16:54:11.439355,H3,lat_mem_rd,off,100000,366,tool_overhead,1350000,3000,3300,87,6
20260715_161841,2026-07-16T16:54:18.965331,H3,lat_mem_rd,baseline,100000,367,workload_baseline,10010700000,51000,795000,481,62
20260715_161841,2026-07-16T16:54:27.407906,H3,lat_mem_rd,off,100000,367,tool_overhead,1150000,2100,2600,91,6
20260715_161841,2026-07-16T16:54:36.855337,H3,lat_mem_rd,on,100000,367,tool_overhead,1850000,3900,3400,150,7
20260715_161841,2026-07-16T16:54:44.364406,H3,lat_mem_rd,baseline,100000,368,workload_baseline,10005800000,21667000,967000,21944,58
20260715_161841,2026-07-16T16:54:52.818301,H3,lat_mem_rd,on,100000,368,tool_overhead,4300000,9300,8100,91,21
20260715_161841,2026-07-16T16:55:02.274972,H3,lat_mem_rd,off,100000,368,tool_overhead,1550000,3800,3700,87,6
20260715_161841,2026-07-16T16:55:09.798276,H3,lat_mem_rd,baseline,100000,369,workload_baseline,10011300000,56000,790000,525,54
20260715_161841,2026-07-16T16:55:18.279858,H3,lat_mem_rd,on,100000,369,tool_overhead,2000000,4200,3000,172,7
20260715_161841,2026-07-16T16:55:27.728060,H3,lat_mem_rd,off,100000,369,tool_overhead,1550000,2900,3700,87,6
20260715_161841,2026-07-16T16:55:35.236810,H3,lat_mem_rd,baseline,100000,370,workload_baseline,9985400000,50359000,1366000,86446,52
20260715_161841,2026-07-16T16:55:43.680950,H3,lat_mem_rd,off,100000,370,tool_overhead,800000,1800,2000,93,6
20260715_161841,2026-07-16T16:55:53.134073,H3,lat_mem_rd,on,100000,370,tool_overhead,1450000,2800,2100,153,7
20260715_161841,2026-07-16T16:56:00.645431,H3,lat_mem_rd,baseline,100000,371,workload_baseline,10011100000,53000,828000,919,60
20260715_161841,2026-07-16T16:56:09.081325,H3,lat_mem_rd,off,100000,371,tool_overhead,1000000,2000,2300,93,6
20260715_161841,2026-07-16T16:56:18.537238,H3,lat_mem_rd,on,100000,371,tool_overhead,4350000,9700,7900,150,17
20260715_161841,2026-07-16T16:56:26.054874,H3,lat_mem_rd,baseline,100000,372,workload_baseline,10012000000,84000,803000,556,57
20260715_161841,2026-07-16T16:56:34.499649,H3,lat_mem_rd,off,100000,372,tool_overhead,1150000,2300,2600,89,6
20260715_161841,2026-07-16T16:56:43.961990,H3,lat_mem_rd,on,100000,372,tool_overhead,1850000,3800,3300,154,7
20260715_161841,2026-07-16T16:56:51.476344,H3,lat_mem_rd,baseline,100000,373,workload_baseline,10010400000,66000,794000,3124,54
20260715_161841,2026-07-16T16:56:59.930044,H3,lat_mem_rd,off,100000,373,tool_overhead,1950000,3200,2200,150,7
20260715_161841,2026-07-16T16:57:09.371422,H3,lat_mem_rd,on,100000,373,tool_overhead,1500000,4700,2000,27,8
20260715_161841,2026-07-16T16:57:16.905057,H3,lat_mem_rd,baseline,100000,374,workload_baseline,10011700000,58000,804000,477,58
20260715_161841,2026-07-16T16:57:25.352197,H3,lat_mem_rd,on,100000,374,tool_overhead,1550000,3000,1900,152,7
20260715_161841,2026-07-16T16:57:34.798298,H3,lat_mem_rd,off,100000,374,tool_overhead,950000,2200,2300,89,6
20260715_161841,2026-07-16T16:57:42.316500,H3,lat_mem_rd,baseline,100000,375,workload_baseline,10004300000,18726000,947000,21940,58
20260715_161841,2026-07-16T16:57:50.764012,H3,lat_mem_rd,off,100000,375,tool_overhead,1450000,2500,1900,154,7
20260715_161841,2026-07-16T16:58:00.207956,H3,lat_mem_rd,on,100000,375,tool_overhead,1450000,2400,2100,152,7
20260715_161841,2026-07-16T16:58:07.732067,H3,lat_mem_rd,baseline,100000,376,workload_baseline,10012000000,59000,796000,525,55
20260715_161841,2026-07-16T16:58:16.180865,H3,lat_mem_rd,on,100000,376,tool_overhead,1550000,4100,2400,150,7
20260715_161841,2026-07-16T16:58:25.674278,H3,lat_mem_rd,off,100000,376,tool_overhead,950000,1900,1600,86,6
20260715_161841,2026-07-16T16:58:33.195597,H3,lat_mem_rd,baseline,100000,377,workload_baseline,9988100000,51245000,1329000,74052,46
20260715_161841,2026-07-16T16:58:41.654542,H3,lat_mem_rd,on,100000,377,tool_overhead,1600000,3900,2900,156,7
20260715_161841,2026-07-16T16:58:51.150900,H3,lat_mem_rd,off,100000,377,tool_overhead,1250000,2800,1900,104,6
20260715_161841,2026-07-16T16:58:58.707542,H3,lat_mem_rd,baseline,100000,378,workload_baseline,10011200000,57000,829000,1103,58
20260715_161841,2026-07-16T16:59:07.164469,H3,lat_mem_rd,on,100000,378,tool_overhead,1600000,3500,2400,154,7
20260715_161841,2026-07-16T16:59:16.602855,H3,lat_mem_rd,off,100000,378,tool_overhead,1400000,2700,1500,152,7
20260715_161841,2026-07-16T16:59:24.120649,H3,lat_mem_rd,baseline,100000,379,workload_baseline,10010700000,59000,805000,454,50
20260715_161841,2026-07-16T16:59:32.574908,H3,lat_mem_rd,off,100000,379,tool_overhead,1850000,4000,3600,92,6
20260715_161841,2026-07-16T16:59:42.071110,H3,lat_mem_rd,on,100000,379,tool_overhead,1400000,3000,1800,159,7
20260715_161841,2026-07-16T16:59:49.590849,H3,lat_mem_rd,baseline,100000,380,workload_baseline,10010000000,66000,793000,4272,48
20260715_161841,2026-07-16T16:59:58.036369,H3,lat_mem_rd,on,100000,380,tool_overhead,2800000,7300,4800,154,10
20260715_161841,2026-07-16T17:00:07.543210,H3,lat_mem_rd,off,100000,380,tool_overhead,650000,1400,700,84,6
20260715_161841,2026-07-16T17:00:15.060245,H3,lat_mem_rd,baseline,100000,381,workload_baseline,10012000000,52000,807000,598,58
20260715_161841,2026-07-16T17:00:23.519141,H3,lat_mem_rd,on,100000,381,tool_overhead,1750000,3500,2500,132,7
20260715_161841,2026-07-16T17:00:32.955309,H3,lat_mem_rd,off,100000,381,tool_overhead,1400000,2800,3200,93,6
20260715_161841,2026-07-16T17:00:40.474389,H3,lat_mem_rd,baseline,100000,382,workload_baseline,10005900000,23904000,985000,21940,48
20260715_161841,2026-07-16T17:00:48.923675,H3,lat_mem_rd,off,100000,382,tool_overhead,1800000,3200,2900,154,7
20260715_161841,2026-07-16T17:00:58.377940,H3,lat_mem_rd,on,100000,382,tool_overhead,1500000,3400,2600,152,7
20260715_161841,2026-07-16T17:01:05.904276,H3,lat_mem_rd,baseline,100000,383,workload_baseline,10011600000,57000,795000,572,48
20260715_161841,2026-07-16T17:01:14.358716,H3,lat_mem_rd,off,100000,383,tool_overhead,1150000,2200,2500,95,6
20260715_161841,2026-07-16T17:01:23.815955,H3,lat_mem_rd,on,100000,383,tool_overhead,2400000,5600,3800,152,8
20260715_161841,2026-07-16T17:01:31.332077,H3,lat_mem_rd,baseline,100000,384,workload_baseline,9990500000,49692000,1350000,74189,45
20260715_161841,2026-07-16T17:01:39.777355,H3,lat_mem_rd,off,100000,384,tool_overhead,950000,1600,2400,87,6
20260715_161841,2026-07-16T17:01:49.230235,H3,lat_mem_rd,on,100000,384,tool_overhead,1350000,2900,1400,159,7
20260715_161841,2026-07-16T17:01:56.753661,H3,lat_mem_rd,baseline,100000,385,workload_baseline,10012100000,62000,838000,915,50
20260715_161841,2026-07-16T17:02:05.201935,H3,lat_mem_rd,on,100000,385,tool_overhead,1600000,4000,2100,156,7
20260715_161841,2026-07-16T17:02:14.664818,H3,lat_mem_rd,off,100000,385,tool_overhead,2050000,3200,3000,179,7
20260715_161841,2026-07-16T17:02:22.185748,H3,lat_mem_rd,baseline,100000,386,workload_baseline,10011100000,56000,811000,451,50
20260715_161841,2026-07-16T17:02:30.664285,H3,lat_mem_rd,off,100000,386,tool_overhead,1500000,3300,3600,86,5
20260715_161841,2026-07-16T17:02:40.115390,H3,lat_mem_rd,on,100000,386,tool_overhead,1550000,3100,2600,152,7
20260715_161841,2026-07-16T17:02:47.632869,H3,lat_mem_rd,baseline,100000,387,workload_baseline,10010500000,49000,788000,4268,46
20260715_161841,2026-07-16T17:02:56.090417,H3,lat_mem_rd,off,100000,387,tool_overhead,1950000,3600,3800,146,7
20260715_161841,2026-07-16T17:03:05.536705,H3,lat_mem_rd,on,100000,387,tool_overhead,1050000,2900,1700,150,7
20260715_161841,2026-07-16T17:03:13.058994,H3,lat_mem_rd,baseline,100000,388,workload_baseline,10011100000,62000,808000,478,50
20260715_161841,2026-07-16T17:03:21.508873,H3,lat_mem_rd,on,100000,388,tool_overhead,1450000,3100,1200,156,7
20260715_161841,2026-07-16T17:03:30.953073,H3,lat_mem_rd,off,100000,388,tool_overhead,1000000,2200,2000,85,6
20260715_161841,2026-07-16T17:03:38.467117,H3,lat_mem_rd,baseline,100000,389,workload_baseline,10005800000,19158000,947000,21940,53
20260715_161841,2026-07-16T17:03:46.976751,H3,lat_mem_rd,off,100000,389,tool_overhead,1350000,1800,1300,153,7
20260715_161841,2026-07-16T17:03:56.428002,H3,lat_mem_rd,on,100000,389,tool_overhead,1550000,2700,2000,152,7
20260715_161841,2026-07-16T17:04:03.943953,H3,lat_mem_rd,baseline,100000,390,workload_baseline,10011800000,52000,798000,567,46
20260715_161841,2026-07-16T17:04:12.396839,H3,lat_mem_rd,off,100000,390,tool_overhead,900000,1900,2100,95,6
20260715_161841,2026-07-16T17:04:21.841004,H3,lat_mem_rd,on,100000,390,tool_overhead,1900000,4700,2900,157,8
20260715_161841,2026-07-16T17:04:29.399764,H3,lat_mem_rd,baseline,100000,391,workload_baseline,9991500000,48413000,1334000,74183,45
20260715_161841,2026-07-16T17:04:37.893864,H3,lat_mem_rd,off,100000,391,tool_overhead,1100000,1900,2500,98,6
20260715_161841,2026-07-16T17:04:47.383011,H3,lat_mem_rd,on,100000,391,tool_overhead,1100000,2600,700,153,7
20260715_161841,2026-07-16T17:04:54.904062,H3,lat_mem_rd,baseline,100000,392,workload_baseline,10011200000,52000,827000,1106,52
20260715_161841,2026-07-16T17:05:03.355289,H3,lat_mem_rd,off,100000,392,tool_overhead,650000,1300,500,96,6
20260715_161841,2026-07-16T17:05:12.794361,H3,lat_mem_rd,on,100000,392,tool_overhead,3400000,7200,7300,153,20
20260715_161841,2026-07-16T17:05:20.308440,H3,lat_mem_rd,baseline,100000,393,workload_baseline,10011300000,54000,803000,586,54
20260715_161841,2026-07-16T17:05:28.757145,H3,lat_mem_rd,off,100000,393,tool_overhead,1100000,2100,2600,91,6
20260715_161841,2026-07-16T17:05:38.249458,H3,lat_mem_rd,on,100000,393,tool_overhead,1400000,2700,2200,149,7
20260715_161841,2026-07-16T17:05:45.763742,H3,lat_mem_rd,baseline,100000,394,workload_baseline,10011100000,50000,791000,4280,48
20260715_161841,2026-07-16T17:05:54.258876,H3,lat_mem_rd,off,100000,394,tool_overhead,1750000,4200,3100,151,7
20260715_161841,2026-07-16T17:06:03.698994,H3,lat_mem_rd,on,100000,394,tool_overhead,800000,1200,900,150,7
20260715_161841,2026-07-16T17:06:11.215258,H3,lat_mem_rd,baseline,100000,395,workload_baseline,10011000000,57000,795000,473,50
20260715_161841,2026-07-16T17:06:19.666741,H3,lat_mem_rd,off,100000,395,tool_overhead,650000,1600,700,95,6
20260715_161841,2026-07-16T17:06:29.170825,H3,lat_mem_rd,on,100000,395,tool_overhead,1000000,2600,2200,149,7
20260715_161841,2026-07-16T17:06:36.678905,H3,lat_mem_rd,baseline,100000,396,workload_baseline,10005800000,20811000,957000,21936,48
20260715_161841,2026-07-16T17:06:45.133114,H3,lat_mem_rd,on,100000,396,tool_overhead,2400000,4900,4100,154,13
20260715_161841,2026-07-16T17:06:54.606551,H3,lat_mem_rd,off,100000,396,tool_overhead,1050000,1800,1300,88,5
20260715_161841,2026-07-16T17:07:02.122862,H3,lat_mem_rd,baseline,100000,397,workload_baseline,10010700000,57000,793000,537,48
20260715_161841,2026-07-16T17:07:10.558554,H3,lat_mem_rd,on,100000,397,tool_overhead,1250000,3600,2500,150,7
20260715_161841,2026-07-16T17:07:20.042487,H3,lat_mem_rd,off,100000,397,tool_overhead,150000,1500,600,114,6
20260715_161841,2026-07-16T17:07:27.554570,H3,lat_mem_rd,baseline,100000,398,workload_baseline,9989200000,50912000,1321000,74061,38
20260715_161841,2026-07-16T17:07:36.018599,H3,lat_mem_rd,off,100000,398,tool_overhead,1400000,2300,2700,96,6
20260715_161841,2026-07-16T17:07:45.463848,H3,lat_mem_rd,on,100000,398,tool_overhead,950000,2700,1200,156,7
20260715_161841,2026-07-16T17:07:52.982859,H3,lat_mem_rd,baseline,100000,399,workload_baseline,10010900000,52000,831000,1102,50
20260715_161841,2026-07-16T17:08:01.430392,H3,lat_mem_rd,on,100000,399,tool_overhead,1100000,2000,900,146,7
20260715_161841,2026-07-16T17:08:10.892878,H3,lat_mem_rd,off,100000,399,tool_overhead,1400000,2600,2300,154,7
20260715_161841,2026-07-16T17:08:18.432002,H3,lat_mem_rd,baseline,100000,400,workload_baseline,10010800000,68000,796000,460,50
20260715_161841,2026-07-16T17:08:26.875483,H3,lat_mem_rd,on,100000,400,tool_overhead,650000,3000,800,157,7
20260715_161841,2026-07-16T17:08:36.331775,H3,lat_mem_rd,off,100000,400,tool_overhead,750000,1600,1100,91,6
20260715_161841,2026-07-16T17:08:43.845195,H3,lat_mem_rd,baseline,100000,401,workload_baseline,10009700000,62000,787000,4276,46
20260715_161841,2026-07-16T17:08:52.354659,H3,lat_mem_rd,off,100000,401,tool_overhead,750000,1500,1000,153,7
20260715_161841,2026-07-16T17:09:01.804200,H3,lat_mem_rd,on,100000,401,tool_overhead,500000,1600,600,150,7
20260715_161841,2026-07-16T17:09:09.319821,H3,lat_mem_rd,baseline,100000,402,workload_baseline,10011600000,60000,808000,599,58
20260715_161841,2026-07-16T17:09:17.781502,H3,lat_mem_rd,off,100000,402,tool_overhead,1300000,1700,2400,91,6
20260715_161841,2026-07-16T17:09:27.289695,H3,lat_mem_rd,on,100000,402,tool_overhead,1450000,3000,1800,151,7
20260715_161841,2026-07-16T17:09:34.807826,H3,lat_mem_rd,baseline,100000,403,workload_baseline,10002600000,21996000,963000,21940,50
20260715_161841,2026-07-16T17:09:43.272544,H3,lat_mem_rd,off,100000,403,tool_overhead,1150000,3000,2600,154,7
20260715_161841,2026-07-16T17:09:52.722279,H3,lat_mem_rd,on,100000,403,tool_overhead,1150000,2600,1000,151,7
20260715_161841,2026-07-16T17:10:00.238650,H3,lat_mem_rd,baseline,100000,404,workload_baseline,10011500000,59000,794000,558,48
20260715_161841,2026-07-16T17:10:08.686057,H3,lat_mem_rd,off,100000,404,tool_overhead,1350000,2600,2900,91,6
20260715_161841,2026-07-16T17:10:18.136107,H3,lat_mem_rd,on,100000,404,tool_overhead,2600000,5900,4500,149,9
20260715_161841,2026-07-16T17:10:25.641957,H3,lat_mem_rd,baseline,100000,405,workload_baseline,9989300000,50489000,1308000,74052,40
20260715_161841,2026-07-16T17:10:34.081156,H3,lat_mem_rd,off,100000,405,tool_overhead,1400000,2800,2900,106,6
20260715_161841,2026-07-16T17:10:43.535350,H3,lat_mem_rd,on,100000,405,tool_overhead,1700000,4000,2600,157,7
20260715_161841,2026-07-16T17:10:51.055186,H3,lat_mem_rd,baseline,100000,406,workload_baseline,10011600000,55000,836000,1274,56
20260715_161841,2026-07-16T17:10:59.507080,H3,lat_mem_rd,off,100000,406,tool_overhead,1500000,3200,2900,89,6
20260715_161841,2026-07-16T17:11:08.966759,H3,lat_mem_rd,on,100000,406,tool_overhead,1350000,2300,1400,152,11
20260715_161841,2026-07-16T17:11:16.492750,H3,lat_mem_rd,baseline,100000,407,workload_baseline,10010700000,61000,802000,460,46
20260715_161841,2026-07-16T17:11:24.945433,H3,lat_mem_rd,off,100000,407,tool_overhead,1250000,1900,2600,83,6
20260715_161841,2026-07-16T17:11:34.397856,H3,lat_mem_rd,on,100000,407,tool_overhead,850000,1300,1500,148,7
20260715_161841,2026-07-16T17:11:41.916143,H3,lat_mem_rd,baseline,100000,408,workload_baseline,10010100000,52000,795000,4276,46
20260715_161841,2026-07-16T17:11:50.368116,H3,lat_mem_rd,off,100000,408,tool_overhead,900000,1400,1100,153,7
20260715_161841,2026-07-16T17:11:59.833110,H3,lat_mem_rd,on,100000,408,tool_overhead,1300000,2700,1400,148,7
20260715_161841,2026-07-16T17:12:07.401419,H3,lat_mem_rd,baseline,100000,409,workload_baseline,10011400000,55000,796000,474,42
20260715_161841,2026-07-16T17:12:15.896398,H3,lat_mem_rd,on,100000,409,tool_overhead,700000,2000,700,159,7
20260715_161841,2026-07-16T17:12:25.350657,H3,lat_mem_rd,off,100000,409,tool_overhead,1550000,2700,3100,95,6
20260715_161841,2026-07-16T17:12:32.906258,H3,lat_mem_rd,baseline,100000,410,workload_baseline,10003600000,21593000,966000,21940,42
20260715_161841,2026-07-16T17:12:41.359119,H3,lat_mem_rd,on,100000,410,tool_overhead,7800000,15000,16100,146,18
20260715_161841,2026-07-16T17:12:50.807263,H3,lat_mem_rd,off,100000,410,tool_overhead,700000,1800,1000,94,6
20260715_161841,2026-07-16T17:12:58.311945,H3,lat_mem_rd,baseline,100000,411,workload_baseline,10011500000,61000,803000,691,52
20260715_161841,2026-07-16T17:13:06.757998,H3,lat_mem_rd,on,100000,411,tool_overhead,1050000,2800,1000,176,7
20260715_161841,2026-07-16T17:13:16.199872,H3,lat_mem_rd,off,100000,411,tool_overhead,500000,1700,1800,91,6
20260715_161841,2026-07-16T17:13:23.725955,H3,lat_mem_rd,baseline,100000,412,workload_baseline,9990400000,51245000,1327000,74058,34
20260715_161841,2026-07-16T17:13:32.168377,H3,lat_mem_rd,off,100000,412,tool_overhead,900000,1400,1200,89,6
20260715_161841,2026-07-16T17:13:41.623683,H3,lat_mem_rd,on,100000,412,tool_overhead,1750000,2800,3100,150,7
20260715_161841,2026-07-16T17:13:49.169890,H3,lat_mem_rd,baseline,100000,413,workload_baseline,10011000000,58000,828000,1106,42
20260715_161841,2026-07-16T17:13:57.619392,H3,lat_mem_rd,off,100000,413,tool_overhead,1300000,2400,3000,87,6
20260715_161841,2026-07-16T17:14:07.077451,H3,lat_mem_rd,on,100000,413,tool_overhead,3800000,9300,7900,66,15
20260715_161841,2026-07-16T17:14:14.588248,H3,lat_mem_rd,baseline,100000,414,workload_baseline,10010800000,74000,801000,461,44
20260715_161841,2026-07-16T17:14:23.038293,H3,lat_mem_rd,on,100000,414,tool_overhead,950000,2400,800,148,7
20260715_161841,2026-07-16T17:14:32.489951,H3,lat_mem_rd,off,100000,414,tool_overhead,1000000,1800,1400,87,6
20260715_161841,2026-07-16T17:14:40.042942,H3,lat_mem_rd,baseline,100000,415,workload_baseline,9952000000,56000,786000,4280,42
20260715_161841,2026-07-16T17:14:48.502976,H3,lat_mem_rd,on,100000,415,tool_overhead,2200000,4200,3300,170,11
20260715_161841,2026-07-16T17:14:57.962642,H3,lat_mem_rd,off,100000,415,tool_overhead,300000,1300,600,93,6
20260715_161841,2026-07-16T17:15:05.466957,H3,lat_mem_rd,baseline,100000,416,workload_baseline,10011500000,57000,796000,477,42
20260715_161841,2026-07-16T17:15:13.962827,H3,lat_mem_rd,on,100000,416,tool_overhead,850000,2700,1300,159,7
20260715_161841,2026-07-16T17:15:23.409178,H3,lat_mem_rd,off,100000,416,tool_overhead,850000,1600,1100,89,6
20260715_161841,2026-07-16T17:15:30.970849,H3,lat_mem_rd,baseline,100000,417,workload_baseline,9998300000,22194000,965000,21940,44
20260715_161841,2026-07-16T17:15:39.408968,H3,lat_mem_rd,on,100000,417,tool_overhead,4450000,10200,11000,154,22
20260715_161841,2026-07-16T17:15:48.861742,H3,lat_mem_rd,off,100000,417,tool_overhead,1350000,2700,2800,104,6
20260715_161841,2026-07-16T17:15:56.386283,H3,lat_mem_rd,baseline,100000,418,workload_baseline,10010700000,65000,794000,559,42
20260715_161841,2026-07-16T17:16:04.850488,H3,lat_mem_rd,off,100000,418,tool_overhead,800000,1400,1300,91,6
20260715_161841,2026-07-16T17:16:14.350859,H3,lat_mem_rd,on,100000,418,tool_overhead,900000,2900,1300,157,8
20260715_161841,2026-07-16T17:16:21.874904,H3,lat_mem_rd,baseline,100000,419,workload_baseline,9990600000,48187000,1314000,74173,39
20260715_161841,2026-07-16T17:16:30.329040,H3,lat_mem_rd,on,100000,419,tool_overhead,1150000,2900,1200,150,7
20260715_161841,2026-07-16T17:16:39.815010,H3,lat_mem_rd,off,100000,419,tool_overhead,1500000,1900,3100,86,6
20260715_161841,2026-07-16T17:16:47.332571,H3,lat_mem_rd,baseline,100000,420,workload_baseline,10011900000,53000,832000,1106,42
20260715_161841,2026-07-16T17:16:55.777570,H3,lat_mem_rd,on,100000,420,tool_overhead,1350000,2800,1700,154,7
20260715_161841,2026-07-16T17:17:05.274665,H3,lat_mem_rd,off,100000,420,tool_overhead,1600000,3700,2500,168,8
20260715_161841,2026-07-16T17:17:12.799860,H3,lat_mem_rd,baseline,100000,421,workload_baseline,10011200000,71000,792000,468,42
20260715_161841,2026-07-16T17:17:21.250809,H3,lat_mem_rd,off,100000,421,tool_overhead,700000,1200,700,93,6
20260715_161841,2026-07-16T17:17:30.692126,H3,lat_mem_rd,on,100000,421,tool_overhead,1100000,2600,1100,154,7
20260715_161841,2026-07-16T17:17:38.200051,H3,lat_mem_rd,baseline,100000,422,workload_baseline,10008000000,59000,803000,6329,52
20260715_161841,2026-07-16T17:17:46.659217,H3,lat_mem_rd,on,100000,422,tool_overhead,3650000,7200,6700,160,12
20260715_161841,2026-07-16T17:17:56.159337,H3,lat_mem_rd,off,100000,422,tool_overhead,350000,1300,1400,86,6
20260715_161841,2026-07-16T17:18:03.661721,H3,lat_mem_rd,baseline,100000,423,workload_baseline,10012000000,101000,793000,472,42
20260715_161841,2026-07-16T17:18:12.114677,H3,lat_mem_rd,on,100000,423,tool_overhead,1300000,2700,1700,148,7
20260715_161841,2026-07-16T17:18:21.552225,H3,lat_mem_rd,off,100000,423,tool_overhead,1450000,3100,2600,91,6
20260715_161841,2026-07-16T17:18:29.074550,H3,lat_mem_rd,baseline,100000,424,workload_baseline,10008200000,182000,783000,8116,42
20260715_161841,2026-07-16T17:18:37.524127,H3,lat_mem_rd,on,100000,424,tool_overhead,2500000,5100,4700,148,16
20260715_161841,2026-07-16T17:18:46.984417,H3,lat_mem_rd,off,100000,424,tool_overhead,650000,1800,500,93,6
20260715_161841,2026-07-16T17:18:54.493608,H3,lat_mem_rd,baseline,100000,425,workload_baseline,10011700000,56000,785000,505,44
20260715_161841,2026-07-16T17:19:02.951982,H3,lat_mem_rd,on,100000,425,tool_overhead,1200000,2800,1200,152,7
20260715_161841,2026-07-16T17:19:12.408476,H3,lat_mem_rd,off,100000,425,tool_overhead,950000,1600,1600,89,6
20260715_161841,2026-07-16T17:19:19.924602,H3,lat_mem_rd,baseline,100000,426,workload_baseline,9997700000,45209000,1193000,43452,40
20260715_161841,2026-07-16T17:19:28.404482,H3,lat_mem_rd,on,100000,426,tool_overhead,1400000,3600,2800,151,6
20260715_161841,2026-07-16T17:19:37.841342,H3,lat_mem_rd,off,100000,426,tool_overhead,1050000,2100,1900,96,6
20260715_161841,2026-07-16T17:19:45.400751,H3,lat_mem_rd,baseline,100000,427,workload_baseline,10010900000,63000,824000,812,50
20260715_161841,2026-07-16T17:19:53.854423,H3,lat_mem_rd,on,100000,427,tool_overhead,1900000,3600,3800,155,7
